FSR1,FSR2,FSR3,FSR4,FSR5,FSR6,Posture
0,0,0,127,310,679,lean forward
0,0,0,128,310,681,lean forward
0,0,0,128,305,679,lean forward
0,0,0,128,304,680,lean forward
0,0,0,128,304,671,lean forward
0,0,0,128,309,674,lean forward
0,0,0,126,308,681,lean forward
0,0,0,122,309,680,lean forward
0,0,0,122,310,667,lean forward
0,0,0,123,311,650,lean forward
0,0,0,128,313,648,lean forward
0,0,0,140,319,654,lean forward
0,0,0,142,317,668,lean forward
0,0,0,138,315,669,lean forward
0,0,0,139,315,669,lean forward
0,0,0,138,315,668,lean forward
0,0,0,135,314,669,lean forward
0,0,0,135,314,673,lean forward
0,0,0,136,315,673,lean forward
0,0,0,135,316,671,lean forward
0,0,0,135,317,671,lean forward
0,0,0,135,316,672,lean forward
0,0,0,132,316,674,lean forward
0,0,0,132,318,673,lean forward
0,0,0,133,319,679,lean forward
0,0,0,132,318,679,lean forward
0,0,0,133,318,681,lean forward
0,0,0,132,317,679,lean forward
0,0,0,131,318,682,lean forward
0,0,0,130,315,683,lean forward
0,0,0,131,315,687,lean forward
0,0,0,131,315,688,lean forward
0,0,0,131,316,688,lean forward
0,0,0,131,315,695,lean forward
0,0,0,131,314,697,lean forward
0,0,0,129,313,698,lean forward
0,0,0,131,314,699,lean forward
0,0,0,131,314,701,lean forward
0,0,0,131,312,702,lean forward
0,0,0,129,311,700,lean forward
0,0,0,133,312,702,lean forward
0,0,0,131,310,701,lean forward
0,0,0,133,311,703,lean forward
0,0,0,132,312,702,lean forward
0,0,0,133,311,703,lean forward
0,0,0,129,312,703,lean forward
0,0,0,130,313,706,lean forward
0,0,0,129,314,703,lean forward
0,0,0,131,311,689,lean forward
0,0,0,134,312,690,lean forward
0,0,0,136,311,690,lean forward
0,0,0,136,307,699,lean forward
0,0,0,132,308,700,lean forward
0,0,0,132,309,702,lean forward
0,0,0,131,307,701,lean forward
0,0,0,132,307,703,lean forward
0,0,0,131,306,702,lean forward
0,0,0,133,307,705,lean forward
0,0,0,132,307,704,lean forward
0,0,0,132,307,711,lean forward
0,0,0,132,305,711,lean forward
0,0,0,132,308,714,lean forward
0,0,0,131,308,713,lean forward
0,0,0,134,309,714,lean forward
0,0,0,132,310,714,lean forward
0,0,0,132,312,711,lean forward
0,0,0,129,312,710,lean forward
0,0,0,131,312,706,lean forward
0,0,0,128,311,701,lean forward
0,0,0,128,313,702,lean forward
0,0,0,128,313,704,lean forward
0,0,0,128,313,704,lean forward
0,0,0,128,313,708,lean forward
0,0,0,127,314,711,lean forward
0,0,0,129,314,712,lean forward
0,0,0,129,313,712,lean forward
0,0,0,129,314,712,lean forward
0,0,0,133,316,712,lean forward
0,0,0,129,316,714,lean forward
0,0,0,133,314,711,lean forward
0,0,0,132,313,712,lean forward
0,0,0,132,312,702,lean forward
0,0,0,136,297,705,lean forward
0,0,0,135,286,704,lean forward
0,0,0,137,280,706,lean forward
0,0,0,136,287,707,lean forward
0,0,0,135,290,707,lean forward
0,0,0,134,291,710,lean forward
0,0,0,134,291,707,lean forward
0,0,0,133,288,706,lean forward
0,0,0,133,291,706,lean forward
0,0,0,134,290,707,lean forward
0,0,0,132,292,707,lean forward
0,0,0,131,289,707,lean forward
0,0,0,131,293,710,lean forward
0,0,0,132,294,714,lean forward
0,0,0,132,294,718,lean forward
0,0,0,131,288,714,lean forward
0,0,0,132,291,711,lean forward
0,0,0,132,291,712,lean forward
0,0,0,132,290,709,lean forward
0,0,0,133,291,709,lean forward
0,0,0,134,291,707,lean forward
0,0,0,133,290,709,lean forward
0,0,0,133,291,710,lean forward
0,0,0,133,292,711,lean forward
0,0,0,133,293,710,lean forward
0,0,0,134,294,710,lean forward
0,0,0,133,296,710,lean forward
0,0,0,20,59,696,lean forward
0,0,0,39,119,714,lean forward
0,0,0,80,191,726,lean forward
0,0,0,104,195,727,lean forward
0,0,0,170,211,750,lean forward
0,0,0,166,193,759,lean forward
0,0,0,165,198,767,lean forward
0,0,0,147,192,777,lean forward
0,0,0,141,192,772,lean forward
0,0,0,164,201,770,lean forward
0,0,0,166,213,774,lean forward
0,0,0,169,216,773,lean forward
0,0,0,168,218,758,lean forward
0,0,0,170,218,760,lean forward
0,0,0,169,209,759,lean forward
0,0,0,169,212,761,lean forward
0,0,0,168,202,760,lean forward
0,0,0,168,202,763,lean forward
0,0,0,177,185,765,lean forward
0,0,0,178,204,772,lean forward
0,0,0,174,206,758,lean forward
0,0,0,174,205,760,lean forward
0,0,0,174,202,756,lean forward
0,0,0,175,201,755,lean forward
0,0,0,159,190,755,lean forward
0,0,0,145,166,750,lean forward
0,0,0,138,160,759,lean forward
0,0,0,123,156,756,lean forward
0,0,0,107,122,755,lean forward
0,0,0,123,124,755,lean forward
0,0,0,139,156,758,lean forward
0,0,0,144,162,759,lean forward
0,0,0,145,161,760,lean forward
0,0,0,139,162,758,lean forward
0,0,0,127,143,757,lean forward
0,0,0,124,137,756,lean forward
0,0,0,77,105,755,lean forward
0,0,0,62,99,753,lean forward
0,0,0,77,97,753,lean forward
0,0,0,124,117,757,lean forward
0,0,0,134,130,759,lean forward
0,0,0,132,133,759,lean forward
0,0,0,131,133,758,lean forward
0,0,0,130,133,758,lean forward
0,0,0,114,115,756,lean forward
0,0,0,90,102,755,lean forward
0,0,0,89,100,753,lean forward
0,0,0,100,102,754,lean forward
0,0,0,123,125,756,lean forward
0,0,0,135,132,758,lean forward
0,0,0,144,156,758,lean forward
0,0,0,146,169,758,lean forward
0,0,0,150,167,758,lean forward
0,0,0,146,166,758,lean forward
0,0,0,138,167,758,lean forward
0,0,0,131,167,756,lean forward
0,0,0,131,168,755,lean forward
0,0,0,120,155,754,lean forward
0,0,0,114,151,753,lean forward
0,0,0,115,145,752,lean forward
0,0,0,114,139,751,lean forward
0,0,0,115,139,751,lean forward
0,0,0,87,128,749,lean forward
0,0,0,72,109,748,lean forward
0,0,0,71,108,751,lean forward
0,0,0,58,104,747,lean forward
0,0,0,58,104,747,lean forward
0,0,0,57,103,746,lean forward
0,0,0,56,103,746,lean forward
0,0,0,56,77,745,lean forward
0,0,0,55,55,743,lean forward
0,0,0,60,32,742,lean forward
0,0,0,54,23,741,lean forward
0,0,0,50,23,741,lean forward
0,0,0,48,17,743,lean forward
0,0,0,64,24,745,lean forward
0,0,0,79,63,748,lean forward
0,0,0,78,62,748,lean forward
0,0,0,78,57,748,lean forward
0,0,0,87,69,748,lean forward
0,0,0,110,86,750,lean forward
0,0,0,103,75,750,lean forward
0,0,0,78,56,750,lean forward
0,0,0,72,48,747,lean forward
0,0,0,63,20,744,lean forward
0,0,0,47,0,742,lean forward
0,0,0,49,0,743,lean forward
0,0,0,40,0,742,lean forward
0,0,0,38,0,739,lean forward
0,0,0,46,0,741,lean forward
0,0,0,40,0,738,lean forward
0,0,0,46,0,740,lean forward
0,0,0,39,0,741,lean forward
0,0,0,38,0,739,lean forward
0,0,0,39,0,741,lean forward
0,0,0,46,0,741,lean forward
0,0,0,39,0,741,lean forward
0,0,0,39,0,740,lean forward
0,0,0,40,0,741,lean forward
0,0,0,45,0,743,lean forward
0,0,0,47,0,745,lean forward
0,0,0,49,0,745,lean forward
0,0,0,40,0,743,lean forward
0,0,0,29,0,737,lean forward
0,0,0,24,0,734,lean forward
0,0,0,26,0,731,lean forward
0,0,0,36,0,737,lean forward
0,0,0,93,42,749,lean forward
0,0,0,123,87,751,lean forward
0,0,0,136,104,753,lean forward
0,0,0,138,111,755,lean forward
0,0,0,149,111,756,lean forward
0,0,0,150,112,756,lean forward
0,0,0,154,108,757,lean forward
0,0,0,164,113,758,lean forward
0,0,0,163,115,761,lean forward
0,0,0,152,116,762,lean forward
0,0,0,158,125,762,lean forward
0,0,0,165,133,769,lean forward
0,0,0,167,134,777,lean forward
0,0,0,158,130,778,lean forward
0,0,0,159,127,777,lean forward
0,0,0,162,133,778,lean forward
0,0,0,164,132,778,lean forward
0,0,0,158,119,778,lean forward
0,0,0,159,114,778,lean forward
0,0,0,159,115,778,lean forward
0,0,0,153,112,779,lean forward
0,0,0,152,111,779,lean forward
0,0,0,154,112,780,lean forward
0,0,0,154,109,779,lean forward
0,0,0,153,110,780,lean forward
0,0,0,153,110,780,lean forward
0,0,0,151,109,779,lean forward
0,0,0,152,109,779,lean forward
0,0,0,152,109,779,lean forward
0,0,0,154,109,779,lean forward
0,0,0,154,108,779,lean forward
0,0,0,154,108,779,lean forward
0,0,0,153,107,779,lean forward
0,0,0,151,104,779,lean forward
0,0,0,151,105,778,lean forward
0,0,0,148,98,775,lean forward
0,0,0,146,91,774,lean forward
0,0,0,146,92,775,lean forward
0,0,0,147,88,774,lean forward
0,0,0,134,70,774,lean forward
0,0,0,133,70,774,lean forward
0,0,0,137,74,774,lean forward
0,0,0,144,75,774,lean forward
0,0,0,142,73,774,lean forward
0,0,0,135,72,775,lean forward
0,0,0,134,68,774,lean forward
0,0,0,135,68,774,lean forward
0,0,0,126,52,773,lean forward
0,0,0,129,49,773,lean forward
0,0,0,126,53,773,lean forward
0,0,0,127,54,773,lean forward
0,0,0,125,53,773,lean forward
0,0,0,124,55,773,lean forward
0,0,0,125,50,774,lean forward
0,0,0,125,38,775,lean forward
0,0,0,123,33,775,lean forward
0,0,0,121,24,774,lean forward
0,0,0,115,22,774,lean forward
0,0,0,112,23,774,lean forward
0,0,0,115,23,773,lean forward
0,0,0,122,24,774,lean forward
0,0,0,126,24,774,lean forward
0,0,0,126,22,773,lean forward
0,0,0,125,23,774,lean forward
0,0,0,125,23,773,lean forward
0,0,0,119,21,773,lean forward
0,0,0,115,0,772,lean forward
0,0,0,103,0,771,lean forward
0,0,0,83,0,771,lean forward
0,0,0,81,0,770,lean forward
0,0,0,84,0,771,lean forward
0,0,0,109,0,771,lean forward
0,0,0,112,0,772,lean forward
0,0,0,109,0,772,lean forward
0,0,0,100,0,772,lean forward
0,0,0,99,0,771,lean forward
0,0,0,103,0,772,lean forward
0,0,0,105,0,772,lean forward
0,0,0,104,0,771,lean forward
0,0,0,106,0,772,lean forward
0,0,0,106,0,772,lean forward
0,0,0,122,0,772,lean forward
0,0,0,123,0,772,lean forward
0,0,0,124,0,773,lean forward
0,0,0,118,0,773,lean forward
0,0,0,119,0,772,lean forward
0,0,0,110,0,772,lean forward
0,0,0,104,0,772,lean forward
0,0,0,105,0,772,lean forward
0,0,0,107,0,772,lean forward
0,0,0,102,0,772,lean forward
0,0,0,111,0,772,lean forward
0,0,0,106,0,772,lean forward
0,0,0,111,0,772,lean forward
0,0,0,115,0,772,lean forward
0,0,0,106,0,773,lean forward
0,0,0,105,0,772,lean forward
0,0,0,106,0,773,lean forward
0,0,0,98,0,772,lean forward
0,0,0,91,0,772,lean forward
0,0,0,96,0,772,lean forward
0,0,0,96,0,772,lean forward
0,0,0,104,0,771,lean forward
0,0,0,94,0,772,lean forward
0,0,0,91,0,772,lean forward
0,0,0,91,0,772,lean forward
0,0,0,114,22,771,lean forward
0,0,0,102,24,770,lean forward
0,0,0,30,38,751,lean forward
0,0,0,14,73,750,lean forward
0,0,0,10,73,747,lean forward
0,0,0,0,71,734,lean forward
0,0,0,0,91,717,lean forward
0,0,0,0,102,708,lean forward
0,0,0,0,92,705,lean forward
0,0,0,0,72,704,lean forward
0,0,0,10,72,709,lean forward
0,0,0,10,69,713,lean forward
0,0,0,0,49,711,lean forward
0,0,0,0,18,710,lean forward
0,0,0,0,0,714,lean forward
0,0,0,0,0,723,lean forward
0,0,0,0,44,737,lean forward
0,0,0,19,48,744,lean forward
0,0,0,22,60,754,lean forward
0,0,0,44,61,759,lean forward
0,0,0,86,24,745,lean forward
0,0,0,93,0,749,lean forward
0,0,0,103,3,747,lean forward
0,0,0,122,24,748,lean forward
0,0,0,126,23,750,lean forward
0,0,0,127,0,751,lean forward
0,0,0,126,0,750,lean forward
0,0,0,104,0,748,lean forward
0,0,0,104,0,747,lean forward
0,0,0,101,0,747,lean forward
0,0,0,106,0,747,lean forward
0,0,0,119,0,746,lean forward
0,0,0,113,0,746,lean forward
0,0,0,104,0,746,lean forward
0,0,0,110,0,746,lean forward
0,0,0,110,0,746,lean forward
0,0,0,109,0,746,lean forward
0,0,0,118,0,746,lean forward
0,0,0,125,0,747,lean forward
0,0,0,126,0,746,lean forward
0,0,0,113,0,746,lean forward
0,0,0,122,0,746,lean forward
0,0,0,129,0,746,lean forward
0,0,0,132,23,747,lean forward
0,0,0,132,0,747,lean forward
0,0,0,134,23,747,lean forward
0,0,0,136,23,748,lean forward
0,0,0,142,40,750,lean forward
0,0,0,149,75,752,lean forward
0,0,0,165,93,753,lean forward
0,0,0,171,111,756,lean forward
0,0,0,170,119,758,lean forward
0,0,0,170,125,757,lean forward
0,0,0,106,162,771,lean forward
0,0,0,71,219,762,lean forward
0,0,0,32,234,760,lean forward
0,0,0,31,272,761,lean forward
0,0,0,36,309,761,lean forward
0,0,0,36,310,761,lean forward
0,0,0,52,316,763,lean forward
0,0,0,77,325,764,lean forward
0,0,0,127,326,764,lean forward
0,0,0,132,332,766,lean forward
0,0,0,155,300,768,lean forward
0,0,0,157,278,769,lean forward
0,0,0,153,270,769,lean forward
0,0,0,149,248,763,lean forward
0,0,0,183,248,757,lean forward
0,0,0,176,224,753,lean forward
0,0,0,177,219,751,lean forward
0,0,0,181,211,750,lean forward
0,0,0,183,168,748,lean forward
0,0,0,169,128,744,lean forward
0,0,0,172,101,743,lean forward
0,0,0,175,105,742,lean forward
0,0,0,179,112,744,lean forward
0,0,0,186,141,746,lean forward
0,0,0,186,162,747,lean forward
0,0,0,187,162,748,lean forward
0,0,0,196,180,750,lean forward
0,0,0,208,188,750,lean forward
0,0,0,206,186,750,lean forward
0,0,0,202,191,747,lean forward
0,0,0,196,183,748,lean forward
0,0,0,192,167,747,lean forward
0,0,0,191,163,747,lean forward
0,0,0,197,185,747,lean forward
0,0,0,194,193,746,lean forward
0,0,0,189,191,747,lean forward
0,0,0,194,193,747,lean forward
0,0,0,201,197,748,lean forward
0,0,0,197,188,748,lean forward
0,0,0,202,196,748,lean forward
0,0,0,199,193,748,lean forward
0,0,0,200,192,749,lean forward
0,0,0,204,208,749,lean forward
0,0,0,172,224,748,lean forward
0,0,0,155,256,746,lean forward
0,0,0,130,279,742,lean forward
0,0,0,52,290,736,lean forward
0,0,0,27,271,719,lean forward
0,0,0,13,293,719,lean forward
0,0,0,10,300,716,lean forward
0,0,0,0,318,711,lean forward
205,0,162,0,298,709,lean forward
222,0,177,0,289,651,lean forward
255,0,123,0,273,583,lean forward
328,0,146,0,198,538,lean forward
351,0,89,0,200,570,lean forward
373,0,140,0,189,564,lean forward
385,0,81,0,155,568,lean forward
389,0,73,0,156,483,lean forward
401,0,68,0,139,450,lean forward
406,0,65,0,127,456,lean forward
405,0,59,0,124,471,lean forward
405,0,65,0,126,479,lean forward
407,0,69,0,118,435,lean forward
412,0,70,0,69,251,lean forward
405,0,69,0,51,0,lean forward
367,0,49,0,31,0,lean forward
408,0,59,0,13,0,lean forward
407,0,63,0,35,250,lean forward
407,0,63,0,50,235,lean forward
408,0,74,0,43,0,lean forward
417,0,77,0,48,0,lean forward
418,0,76,0,43,0,lean forward
415,0,80,0,37,0,lean forward
412,0,83,0,53,143,lean forward
429,0,90,0,60,0,lean forward
470,0,92,0,60,0,lean forward
472,0,90,0,60,0,lean forward
399,0,86,0,60,0,lean forward
396,0,86,0,54,0,lean forward
404,0,83,0,58,0,lean forward
405,0,74,0,27,0,lean forward
320,0,0,0,0,141,lean forward
46,0,0,0,12,480,lean forward
0,0,0,0,16,602,lean forward
0,0,0,0,0,619,lean forward
0,0,0,0,0,615,lean forward
0,0,0,0,16,633,lean forward
0,0,0,0,58,649,lean forward
0,0,0,0,63,661,lean forward
0,0,0,0,73,672,lean forward
0,0,0,0,100,673,lean forward
0,0,0,0,100,681,lean forward
0,0,0,0,111,708,lean forward
0,0,0,0,116,716,lean forward
0,0,0,0,110,709,lean forward
3,3,3,4,363,543,lean forward
2,3,2,2,362,546,lean forward
2,3,3,4,362,547,lean forward
2,2,2,2,361,550,lean forward
3,4,4,4,363,548,lean forward
1,2,2,2,362,548,lean forward
3,3,3,3,363,552,lean forward
2,2,2,2,363,552,lean forward
3,4,4,4,364,552,lean forward
2,2,2,2,363,551,lean forward
3,4,4,3,364,552,lean forward
2,2,2,2,363,552,lean forward
3,4,4,4,364,554,lean forward
1,2,2,2,364,558,lean forward
4,4,4,4,364,558,lean forward
2,2,3,3,365,557,lean forward
3,3,4,3,369,553,lean forward
1,2,3,3,370,552,lean forward
3,4,3,3,370,552,lean forward
1,2,2,2,371,552,lean forward
3,3,3,4,371,550,lean forward
2,2,2,2,369,547,lean forward
3,3,4,4,370,546,lean forward
2,2,2,3,370,541,lean forward
3,3,3,3,365,547,lean forward
2,2,2,2,369,547,lean forward
3,4,4,3,371,545,lean forward
2,2,2,2,369,544,lean forward
3,4,4,4,369,544,lean forward
1,2,2,2,364,544,lean forward
3,3,4,4,367,542,lean forward
3,2,2,2,366,544,lean forward
3,4,3,4,367,548,lean forward
2,2,2,2,366,551,lean forward
3,4,4,4,367,551,lean forward
2,3,3,3,366,551,lean forward
3,4,3,3,367,554,lean forward
2,2,2,2,363,557,lean forward
4,4,4,4,364,558,lean forward
2,3,2,2,364,558,lean forward
3,4,3,3,363,557,lean forward
2,2,2,2,363,559,lean forward
3,3,4,3,365,562,lean forward
2,3,2,2,360,562,lean forward
3,3,3,4,363,565,lean forward
2,2,1,3,362,563,lean forward
3,4,4,4,367,568,lean forward
2,3,3,3,366,564,lean forward
3,3,3,3,366,560,lean forward
2,2,2,2,365,560,lean forward
3,4,3,4,364,553,lean forward
2,2,2,2,362,553,lean forward
2,3,4,4,362,540,lean forward
2,3,2,2,366,540,lean forward
3,4,3,3,363,538,lean forward
2,2,2,10,361,528,lean forward
3,4,4,13,362,529,lean forward
2,2,1,10,360,530,lean forward
3,3,4,3,358,529,lean forward
2,2,2,2,358,531,lean forward
3,4,4,3,360,532,lean forward
2,2,2,2,361,532,lean forward
3,4,4,3,362,533,lean forward
2,1,2,2,362,534,lean forward
2,3,3,11,361,536,lean forward
2,2,2,2,361,535,lean forward
3,3,3,14,362,537,lean forward
1,2,2,11,363,538,lean forward
3,3,4,12,364,539,lean forward
2,2,2,12,362,539,lean forward
3,3,3,14,363,539,lean forward
1,2,2,14,364,538,lean forward
3,3,4,14,364,538,lean forward
2,2,2,13,364,537,lean forward
3,4,3,15,365,539,lean forward
14,17,3,14,363,537,lean forward
3,4,4,15,364,538,lean forward
2,2,3,14,365,534,lean forward
3,4,4,16,365,535,lean forward
39,31,31,45,382,548,lean forward
2,3,4,19,365,534,lean forward
2,2,2,18,365,527,lean forward
3,4,3,19,365,526,lean forward
2,2,2,18,367,519,lean forward
3,3,3,18,367,518,lean forward
2,3,2,18,367,512,lean forward
3,3,3,19,367,511,lean forward
2,2,2,18,367,510,lean forward
2,3,2,19,368,511,lean forward
2,2,2,18,367,510,lean forward
3,3,4,19,366,500,lean forward
2,2,3,18,363,499,lean forward
3,3,3,30,366,505,lean forward
17,4,4,19,359,501,lean forward
2,2,2,18,359,501,lean forward
3,3,3,19,359,503,lean forward
2,2,2,18,359,504,lean forward
3,3,3,19,361,505,lean forward
1,2,2,18,359,505,lean forward
3,4,4,19,360,506,lean forward
2,2,2,18,359,505,lean forward
3,3,3,19,360,504,lean forward
1,1,2,18,360,506,lean forward
3,4,3,19,361,506,lean forward
2,2,2,18,361,505,lean forward
3,3,3,19,361,504,lean forward
2,2,2,18,360,504,lean forward
3,4,4,19,362,504,lean forward
2,2,2,18,361,503,lean forward
3,4,3,19,362,505,lean forward
30,30,31,46,380,515,lean forward
3,3,4,20,364,501,lean forward
1,2,2,18,363,503,lean forward
3,3,3,19,364,500,lean forward
2,2,2,18,362,497,lean forward
3,4,3,19,364,496,lean forward
1,2,2,18,362,496,lean forward
2,4,3,19,360,497,lean forward
1,2,2,18,360,494,lean forward
3,4,3,19,360,495,lean forward
2,2,2,18,359,494,lean forward
2,3,3,20,362,495,lean forward
2,2,2,18,363,495,lean forward
3,4,4,20,362,495,lean forward
1,2,2,18,361,495,lean forward
2,2,3,19,362,497,lean forward
1,2,2,18,360,496,lean forward
3,3,4,20,361,496,lean forward
2,2,2,18,362,490,lean forward
3,3,3,19,363,491,lean forward
2,2,2,18,361,488,lean forward
3,3,4,20,362,490,lean forward
1,1,2,18,362,488,lean forward
3,3,2,19,362,488,lean forward
1,2,2,18,362,489,lean forward
2,3,3,19,363,489,lean forward
2,2,2,18,364,490,lean forward
3,4,4,20,365,493,lean forward
2,2,2,18,362,489,lean forward
2,3,3,19,365,485,lean forward
1,2,2,18,364,490,lean forward
3,3,3,19,364,489,lean forward
2,2,2,18,363,484,lean forward
2,3,3,20,364,479,lean forward
1,1,1,19,362,482,lean forward
3,3,3,19,361,485,lean forward
1,2,2,18,361,488,lean forward
3,2,3,19,362,485,lean forward
2,2,2,18,361,492,lean forward
3,4,4,20,362,491,lean forward
1,2,1,18,362,493,lean forward
3,3,3,19,363,494,lean forward
2,2,2,18,362,494,lean forward
3,4,4,20,363,493,lean forward
1,1,2,18,362,490,lean forward
3,3,3,19,364,493,lean forward
1,2,2,18,363,491,lean forward
3,3,3,19,364,495,lean forward
2,2,2,17,363,495,lean forward
3,3,4,20,363,496,lean forward
2,2,2,17,364,496,lean forward
3,4,4,19,364,495,lean forward
2,1,2,18,364,494,lean forward
3,3,3,19,364,494,lean forward
1,1,2,18,363,495,lean forward
3,4,4,20,363,497,lean forward
1,1,2,18,363,499,lean forward
3,3,4,20,363,498,lean forward
1,2,2,18,363,493,lean forward
3,3,3,19,364,498,lean forward
2,2,2,18,364,498,lean forward
3,4,3,19,365,497,lean forward
2,2,2,18,365,494,lean forward
32,40,41,47,381,508,lean forward
1,2,2,18,362,496,lean forward
2,2,2,19,362,498,lean forward
2,2,2,18,361,499,lean forward
3,4,3,19,363,499,lean forward
1,2,2,18,363,499,lean forward
3,3,3,19,363,500,lean forward
2,2,2,18,363,499,lean forward
3,4,4,19,364,499,lean forward
2,2,2,18,364,498,lean forward
3,3,4,19,365,499,lean forward
1,2,2,17,363,498,lean forward
3,3,3,19,362,499,lean forward
2,2,2,17,362,501,lean forward
3,3,3,19,363,501,lean forward
2,1,1,18,366,505,lean forward
3,2,16,31,365,505,lean forward
3,4,4,20,358,500,lean forward
1,2,2,18,358,499,lean forward
3,4,3,19,359,499,lean forward
1,2,2,18,358,503,lean forward
3,3,3,19,358,500,lean forward
2,2,1,17,359,501,lean forward
3,3,3,19,359,500,lean forward
1,1,2,18,359,498,lean forward
3,3,3,19,359,496,lean forward
2,3,3,18,359,495,lean forward
2,2,3,19,360,497,lean forward
2,2,2,17,359,496,lean forward
3,2,2,19,360,497,lean forward
1,1,2,18,359,497,lean forward
4,3,4,19,360,496,lean forward
1,2,2,18,359,497,lean forward
3,3,3,19,360,498,lean forward
2,1,1,18,360,498,lean forward
3,4,3,19,360,499,lean forward
2,2,2,18,360,500,lean forward
3,3,3,19,360,501,lean forward
2,2,2,18,359,502,lean forward
3,4,4,19,359,503,lean forward
1,1,1,17,359,504,lean forward
3,4,4,20,359,505,lean forward
2,2,2,18,359,506,lean forward
3,3,3,19,362,509,lean forward
2,2,1,17,361,511,lean forward
2,3,3,19,363,513,lean forward
1,2,2,18,365,507,lean forward
3,3,3,19,365,507,lean forward
1,2,2,18,367,511,lean forward
3,4,4,20,365,511,lean forward
1,2,2,18,363,506,lean forward
3,4,3,19,365,506,lean forward
2,2,2,17,364,506,lean forward
3,4,4,19,363,506,lean forward
2,2,1,17,358,507,lean forward
3,3,3,19,363,508,lean forward
2,2,2,18,363,508,lean forward
3,4,3,19,364,510,lean forward
1,2,2,17,363,509,lean forward
3,4,4,19,363,510,lean forward
2,2,2,18,363,510,lean forward
2,3,3,19,362,510,lean forward
2,2,2,18,363,510,lean forward
15,15,16,20,363,511,lean forward
2,2,2,18,362,510,lean forward
3,3,3,19,362,511,lean forward
2,2,2,18,362,512,lean forward
2,3,2,18,362,512,lean forward
2,2,2,18,361,511,lean forward
3,3,3,19,364,511,lean forward
2,2,2,18,365,511,lean forward
3,3,3,19,365,513,lean forward
1,2,2,18,365,511,lean forward
3,4,4,18,367,511,lean forward
2,2,2,18,366,510,lean forward
3,4,4,19,365,510,lean forward
2,2,2,17,365,509,lean forward
3,4,4,18,367,510,lean forward
2,2,1,17,365,509,lean forward
3,3,3,19,366,514,lean forward
1,2,2,18,364,513,lean forward
3,3,3,19,363,511,lean forward
2,2,2,17,362,513,lean forward
3,3,4,18,359,513,lean forward
2,2,2,18,359,513,lean forward
3,4,3,19,361,513,lean forward
1,2,2,18,361,513,lean forward
3,4,4,20,362,513,lean forward
30,30,39,54,379,525,lean forward
3,3,3,19,360,513,lean forward
1,2,2,18,361,512,lean forward
3,4,4,19,362,512,lean forward
2,2,2,18,362,512,lean forward
3,3,3,19,363,512,lean forward
3,2,2,18,362,512,lean forward
3,3,3,19,362,511,lean forward
2,2,2,19,363,507,lean forward
2,3,3,19,365,506,lean forward
1,2,2,17,365,505,lean forward
3,3,3,20,366,510,lean forward
2,2,2,17,365,507,lean forward
3,3,3,20,366,491,lean forward
2,2,1,18,364,492,lean forward
3,3,3,19,366,500,lean forward
2,2,2,18,366,500,lean forward
3,3,3,20,367,503,lean forward
2,2,2,18,366,497,lean forward
3,4,3,19,367,495,lean forward
2,2,2,17,367,500,lean forward
3,3,3,19,369,504,lean forward
2,2,2,18,367,506,lean forward
3,3,4,20,369,507,lean forward
1,2,2,18,369,502,lean forward
3,3,3,19,369,502,lean forward
1,2,2,18,369,499,lean forward
4,4,4,20,369,510,lean forward
2,2,2,18,369,513,lean forward
3,3,3,19,375,510,lean forward
2,2,2,18,376,515,lean forward
13,15,15,30,384,529,lean forward
3,3,3,20,375,536,lean forward
2,2,2,18,370,542,lean forward
3,4,4,20,371,544,lean forward
74,3,3,18,378,543,lean forward
86,4,3,20,379,539,lean forward
89,3,3,19,378,540,lean forward
87,3,3,20,373,542,lean forward
79,3,3,22,373,546,lean forward
69,4,4,23,369,580,lean forward
2,2,2,21,357,589,lean forward
3,4,4,23,362,598,lean forward
2,2,2,25,363,597,lean forward
4,4,4,27,363,561,lean forward
2,3,3,22,368,560,lean forward
3,3,3,25,370,520,lean forward
2,2,2,22,372,551,lean forward
4,4,4,21,372,557,lean forward
2,2,2,19,367,554,lean forward
4,4,4,25,369,558,lean forward
2,3,2,25,364,557,lean forward
64,3,3,25,360,553,lean forward
69,3,3,23,356,569,lean forward
81,4,4,24,348,596,lean forward
78,2,3,24,349,609,lean forward
74,4,4,24,350,611,lean forward
46,3,2,23,354,610,lean forward
3,4,4,22,355,609,lean forward
38,39,31,49,371,605,lean forward
3,3,3,23,356,569,lean forward
1,3,3,22,365,567,lean forward
3,4,4,23,367,572,lean forward
2,2,2,18,366,579,lean forward
64,4,4,20,367,583,lean forward
73,3,3,19,369,584,lean forward
73,4,3,23,371,588,lean forward
71,3,3,21,368,592,lean forward
75,4,3,21,365,594,lean forward
77,3,3,18,361,586,lean forward
81,4,3,20,359,579,lean forward
77,3,3,19,359,578,lean forward
46,4,3,19,357,573,lean forward
39,2,2,17,356,587,lean forward
60,4,4,19,359,584,lean forward
66,3,3,19,359,582,lean forward
82,4,4,19,360,578,lean forward
85,3,3,18,359,577,lean forward
88,4,4,20,353,581,lean forward
86,2,3,18,353,582,lean forward
88,4,4,20,354,585,lean forward
88,3,2,18,352,585,lean forward
89,4,4,20,352,581,lean forward
89,3,3,18,347,587,lean forward
90,4,4,20,345,588,lean forward
89,2,2,18,344,589,lean forward
92,4,4,19,346,588,lean forward
90,3,2,19,345,588,lean forward
119,33,33,48,368,599,lean forward
